num_nodes,num_edges,mean_distance,diameter,density,beetweenness_centrality_mean,mean_degree,var_degree,skew_degree,kurt_degree,mean_strength,var_strength,skew_strength,kurt_strength,assortativity,center_of_mass,center_of_strength,model_name,label,grid_size,graph_label,sample
462,1083,5.782836108215718,13,0.005084936755218751,0.0026951450888072596,4.688311688311688,9.152097360340312,1.7127879456421495,4.859450571142448,6.701298701298701,30.60472716004169,1.7773007893885056,3.579175029499542,0.1221125962592455,-0.461038961038961,nan,distilbert/distilbert-base-multilingual-cased,bottom,10,bottom,1
430,1104,5.9826855315227405,16,0.005984712961457147,0.0035487116665121445,5.134883720930232,13.944467935165605,1.2286193401427625,1.4115227181611236,7.2,36.67319347319348,1.2583375114376407,1.2149064548072794,-0.012266308990127843,-0.6790697674418604,nan,distilbert/distilbert-base-multilingual-cased,top,10,top,1
965,1409,8.799888203298003,26,0.001514630318405607,0.0006256427065723471,2.9202072538860104,3.4490207038892353,1.9113018860186275,4.811302553276874,3.2082901554404146,5.490802571324146,2.320417480189599,8.30940452633344,0.04333391376464227,-0.4129533678756477,nan,distilbert/distilbert-base-multilingual-cased,bottom,20,bottom,1
944,1456,7.256813435368673,20,0.001635602207164297,0.0010517221085099438,3.0847457627118646,4.43183492999263,2.1555986300050263,8.75249346346518,3.2796610169491527,5.735068389740642,2.3288364495947156,10.223788248256195,-0.06189950858451523,-0.5148305084745762,nan,distilbert/distilbert-base-multilingual-cased,top,20,top,1
1218,1499,12.59647872976295,52,0.0010112621820325897,0.0002178965134125655,2.4614121510673237,1.9907036738703074,2.8549338405146165,14.544575695424959,2.541871921182266,2.4818114478387048,3.015379717283154,15.06555294069639,0.024143406218120344,-0.2914614121510673,nan,distilbert/distilbert-base-multilingual-cased,bottom,30,bottom,1
1208,1510,9.555674359202827,28,0.001035625517812759,0.0003933046460526723,2.5,1.9304059652029826,1.7191018871012855,3.5154253528224313,2.562913907284768,2.2263616760947453,1.7793106660472011,3.8653447076295686,-0.034044629927095664,-0.3526490066225166,nan,distilbert/distilbert-base-multilingual-cased,top,30,top,1
1377,1520,18.69775211701309,62,0.0008022158044957863,9.176120530429698e-05,2.2076978939724037,1.1879348854098055,2.6470783187710056,10.90094497362552,2.2483660130718954,1.4033857729138168,2.838541560984372,12.46224223727007,0.03225991297640966,-0.434640522875817,nan,distilbert/distilbert-base-multilingual-cased,bottom,40,bottom,1
1378,1535,13.329392140509247,42,0.0008089565988197139,0.00012700575705505628,2.227866473149492,1.1767973329201595,2.0064504639438794,5.861494337479025,2.246734397677794,1.2709588270076617,2.1266674172982944,6.852585617884403,-0.022652829293800837,-0.4346879535558781,nan,distilbert/distilbert-base-multilingual-cased,top,40,top,1
1483,1535,26.340930004155176,84,0.0006984237917268403,3.7495806165341086e-05,2.0701281186783547,0.7319208337769576,2.8306547713098302,14.097615260737731,2.0876601483479433,0.829017665799438,3.2045228249447772,19.0558085293638,0.027514338125477204,-0.4885367498314228,nan,distilbert/distilbert-base-multilingual-cased,bottom,50,bottom,1
1464,1540,18.317848096146705,52,0.0007190106413574921,5.4384065672631104e-05,2.1038251366120218,0.7670666980416764,2.0282955794292947,6.076445925467913,2.1147540983606556,0.8070548950617976,2.061152572193763,6.258556331175286,-0.04188288609580532,-0.4822404371584699,nan,distilbert/distilbert-base-multilingual-cased,top,50,top,1
